Name,Power,Engine,Power_to_Weight_Ratio
Hyundai i20 Sportz 1.4 CRDi,88.73,1396.0,0.06356017191977077
Maruti SX4 S Cross DDiS 320 Zeta,118.0,1598.0,0.07384230287859825
Mercedes-Benz E-Class 2009-2013 E250 CDI Elegance,203.0,2143.0,0.09472701819878675
Chevrolet Enjoy Petrol LS 7 Seater,98.82,1399.0,0.0706361686919228
Mercedes-Benz E-Class 2009-2013 E250 CDI Blue Efficiency,203.0,2143.0,0.09472701819878675
Mahindra XUV500 W4,140.0,2179.0,0.06424965580541533
Hyundai i10 Sportz,78.9,1197.0,0.06591478696741855
Hyundai Getz 1.3 GLS,82.9,1341.0,0.06181953765846384
Audi Q7 3.0 TDI quattro,241.4,2967.0,0.08136164475901585
Mahindra Scorpio SLE BSIV,120.0,2179.0,0.05507113354749885
Honda Jazz 1.2 SV i VTEC,88.7,1199.0,0.07397831526271893
Tata Safari Storme 2012-2015 EX,138.1,2179.0,0.06337769619091325
Mahindra XUV500 W6 2WD,140.0,2179.0,0.06424965580541533
Volkswagen Polo Diesel Comfortline 1.2L,73.9,1199.0,0.06163469557964971
Maruti Swift Dzire ZDi,73.9,1248.0,0.059214743589743594
Audi Q3 2.0 TDI,174.33,1968.0,0.08858231707317074
Maruti Celerio ZXI,67.04,998.0,0.06717434869739479
Honda City V MT Exclusive,116.3,1497.0,0.07768871075484302
Hyundai i20 1.2 Spotz,81.83,1197.0,0.06836257309941521
Renault KWID RXT,53.3,799.0,0.06670838548185232
Mercedes-Benz CLA 200 CDI Sport,136.0,2143.0,0.06346243583761083
Ford Ecosport 1.5 DV5 MT Titanium,89.84,1498.0,0.05997329773030708
Hyundai i20 Asta 1.2,81.83,1197.0,0.06836257309941521
Toyota Innova 2.5 ZX Diesel 7 Seater,100.6,2494.0,0.04033680834001604
Nissan Sunny 2011-2014 Diesel XL,84.8,1461.0,0.05804243668720054
Maruti Swift VDI BSIV,74.0,1248.0,0.05929487179487179
Maruti A-Star Vxi,66.1,998.0,0.06623246492985971
Maruti Swift ZXI,85.8,1197.0,0.07167919799498747
Mercedes-Benz CLA 200 CDI Sport,136.0,2143.0,0.06346243583761083
Maruti Ertiga ZXI,93.7,1373.0,0.06824471959213402
Maruti Wagon R LXI,67.1,998.0,0.06723446893787574
Volkswagen Polo Diesel Trendline 1.2L,73.9,1199.0,0.06163469557964971
Ford Ecosport 1.5 DV5 MT Titanium Optional,89.84,1498.0,0.05997329773030708
Honda City i DTEC VX,98.6,1498.0,0.06582109479305741
Toyota Corolla Altis 1.8 GL,138.03,1798.0,0.0767686318131257
Mahindra XUV500 W8 2WD,140.0,2179.0,0.06424965580541533
Maruti Alto 800 2016-2019 VXI,47.3,796.0,0.059422110552763814
BMW 5 Series 530d M Sport,265.0,2993.0,0.08853992649515537
Hyundai EON D Lite Plus,55.2,814.0,0.06781326781326781
Maruti Swift Dzire VDI,74.0,1248.0,0.05929487179487179
Audi A4 2.0 TDI,147.51,1968.0,0.07495426829268292
Skoda Superb Elegance 1.8 TSI AT,157.75,1798.0,0.08773637374860957
Tata Zest Revotron 1.2T XM,88.7,1193.0,0.07435037720033529
Force One LX ABS 7 Seating,139.07,2149.0,0.06471382038157282
Honda City i-VTEC VX,117.3,1497.0,0.0783567134268537
Nissan Sunny 2011-2014 XV,97.7,1498.0,0.06522029372496663
Maruti Swift 1.3 LXI,98.6,1497.0,0.06586506346025384
Volkswagen Vento Petrol Highline AT,103.6,1598.0,0.06483103879849812
Hyundai Verna 1.6 SX VTVT AT,121.3,1591.0,0.07624135763670647
Hyundai Verna CRDi 1.6 AT SX Plus,126.2,1582.0,0.0797724399494311
Audi A4 2.0 TDI Multitronic,140.0,1968.0,0.07113821138211382
Maruti SX4 Vxi BSIV,103.3,1586.0,0.06513240857503153
Ford Endeavour 2.2 Titanium AT 4X2,158.0,2198.0,0.0718835304822566
Maruti Swift LXI BSIV,83.11,1197.0,0.06943191311612364
Hyundai Grand i10 CRDi Magna,70.0,1120.0,0.0625
Volkswagen Polo 1.5 TDI Highline,88.8,1498.0,0.05927903871829105
Mercedes-Benz E-Class 230,157.7,2496.0,0.06318108974358974
Hyundai i20 Asta 1.2,81.83,1197.0,0.06836257309941521
Maruti Alto K10 VXI AGS,67.1,998.0,0.06723446893787574
Maruti Ertiga VDI,88.76,1248.0,0.07112179487179487
Maruti Celerio VXI AT,67.04,998.0,0.06717434869739479
Renault KWID Climber 1.0 AMT,67.0,999.0,0.06706706706706707
Mahindra Scorpio SLE BSIV,120.0,2179.0,0.05507113354749885
Toyota Innova 2.5 GX (Diesel) 7 Seater BS IV,102.0,2494.0,0.0408981555733761
Volkswagen Polo Diesel Highline 1.2L,73.9,1199.0,0.06163469557964971
Ford Figo Diesel ZXI,68.0,1399.0,0.04860614724803431
Nissan Terrano XL Plus 85 PS,83.8,1461.0,0.05735797399041752
Force One LX 4x4,139.01,2200.0,0.06318636363636364
Renault KWID 1.0 RXT Optional AMT,67.0,999.0,0.06706706706706707
Skoda Rapid 1.5 TDI Elegance,103.52,1498.0,0.06910547396528705
Mahindra XUV500 AT W10 FWD,140.0,2179.0,0.06424965580541533
Ford Figo Diesel Titanium,68.05,1399.0,0.04864188706218728
Mahindra Bolero ZLX,62.1,2523.0,0.02461355529131986
Volkswagen Vento 1.5 TDI Highline,108.5,1498.0,0.07242990654205607
Toyota Innova 2.5 VX (Diesel) 8 Seater BS IV,100.0,2494.0,0.040096230954290296
Mahindra XUV500 W8 2WD,140.0,2179.0,0.06424965580541533
Ford Ecosport 1.5 Ti VCT MT Titanium,110.0,1499.0,0.0733822548365577
Volkswagen Jetta 2012-2014 2.0L TDI Highline AT,138.1,1968.0,0.07017276422764228
Tata New Safari DICOR 2.2 VX 4x4,138.0,2179.0,0.06333180357962367
BMW 3 Series 330d Convertible,245.0,2993.0,0.08185766789174741
Volkswagen Polo 1.2 MPI Highline,74.0,1198.0,0.06176961602671119
Hyundai i20 Magna Optional 1.2,82.9,1197.0,0.06925647451963242
Maruti Ertiga ZDI,88.8,1248.0,0.07115384615384615
Honda City i VTEC V,117.3,1497.0,0.0783567134268537
Honda City 1.5 S MT,118.0,1497.0,0.0788243152972612
Volkswagen Jetta 2013-2015 2.0L TDI Highline AT,138.03,1968.0,0.07013719512195123
Honda Amaze VX i-DTEC,98.6,1498.0,0.06582109479305741
Mahindra XUV500 W8 2WD,140.0,2179.0,0.06424965580541533
Toyota Corolla Altis VL,138.1,1798.0,0.0768075639599555
BMW 3 Series 320d,190.0,1995.0,0.09523809523809523
Ford EcoSport 1.5 Diesel Trend,98.96,1498.0,0.06606141522029373
Hyundai i20 Asta Optional with Sunroof 1.2,82.85,1197.0,0.06921470342522974
Honda City 1.5 S AT,118.0,1497.0,0.0788243152972612
Maruti Ritz VDI (ABS) BS IV,73.94,1248.0,0.05924679487179487
Hyundai i10 Era 1.1,68.05,1086.0,0.06266114180478821
Chevrolet Sail 1.2 LS,82.4,1199.0,0.06872393661384488
Hyundai Verna 1.6 SX CRDi (O),126.32,1582.0,0.07984829329962073
Hyundai Creta 1.6 SX Option,121.3,1591.0,0.07624135763670647
Chevrolet Sail 1.2 LS,82.4,1199.0,0.06872393661384488
Audi Q5 2.0 TDI,174.3,1968.0,0.08856707317073172
Honda City 1.5 V MT Exclusive,118.0,1497.0,0.0788243152972612
Ford EcoSport 1.5 Petrol Titanium,121.36,1497.0,0.08106880427521711
Audi Q7 3.0 TDI Quattro Premium Plus,241.4,2967.0,0.08136164475901585
Hyundai i10 Magna 1.2,78.9,1197.0,0.06591478696741855
Hyundai i20 1.2 Asta,80.0,1197.0,0.06683375104427736
Maruti Swift Dzire 1.2 Vxi BSIV,85.8,1197.0,0.07167919799498747
Tata Indica V2 eLX,69.0,1396.0,0.0494269340974212
BMW 5 Series 2010-2013 530d,235.0,2993.0,0.07851653859004344
Maruti Swift VDI,74.0,1248.0,0.05929487179487179
Ford Freestyle Titanium Plus Petrol,94.68,1194.0,0.0792964824120603
Hyundai Verna XXi ABS (Petrol),103.2,1599.0,0.06454033771106941
BMW 3 Series 320d Highline,181.0,1995.0,0.09072681704260652
Toyota Innova 2.5 G4 Diesel 8-seater,102.0,2494.0,0.0408981555733761
Mercedes-Benz New C-Class C 250 CDI Elegance,204.0,2143.0,0.09519365375641624
Hyundai Elantra 1.6 SX,126.2,1582.0,0.0797724399494311
Maruti Ritz ZDi,73.94,1248.0,0.05924679487179487
Maruti Vitara Brezza ZDi Plus Dual Tone,88.5,1248.0,0.07091346153846154
Hyundai Xcent 1.2 Kappa S,82.0,1197.0,0.06850459482038429
Honda City i DTEC V,98.6,1498.0,0.06582109479305741
Renault KWID RXT,53.3,799.0,0.06670838548185232
Toyota Etios Cross 1.4L VD,67.06,1364.0,0.04916422287390029
Maruti Alto K10 VXI,67.1,998.0,0.06723446893787574
Tata Tiago 1.2 Revotron XM Option,84.0,1199.0,0.07005838198498748
Hyundai i20 1.4 CRDi Magna,90.0,1396.0,0.06446991404011461
Audi A4 2.0 TDI,147.51,1968.0,0.07495426829268292
Maruti Swift VDI,74.0,1248.0,0.05929487179487179
Volkswagen Ameo 1.2 MPI Highline,73.75,1198.0,0.061560934891485806
Honda BRV i-VTEC V CVT,117.3,1497.0,0.0783567134268537
Hyundai i20 Asta,80.0,1197.0,0.06683375104427736
Hyundai Santa Fe 4X4,194.3,2199.0,0.08835834470213734
Honda City 1.5 GXI,98.6,1497.0,0.06586506346025384
Maruti Celerio ZXI Optional AMT,67.04,998.0,0.06717434869739479
Hyundai Creta 1.6 SX,121.3,1591.0,0.07624135763670647
Tata Indica V2 DL BSIII,52.8,1396.0,0.03782234957020057
Volkswagen Vento Petrol Highline,103.6,1598.0,0.06483103879849812
Maruti Celerio VXI,67.04,998.0,0.06717434869739479
Mercedes-Benz CLA 200 D Sport Edition,136.0,2143.0,0.06346243583761083
Maruti Alto 800 LXI,47.3,796.0,0.059422110552763814
Ford Endeavour 3.2 Titanium AT 4X4,197.0,3198.0,0.06160100062539087
Tata Zest Revotron 1.2T XE,88.7,1193.0,0.07435037720033529
Volkswagen Vento 1.6 Comfortline,103.5,1598.0,0.06476846057571965
Maruti Ertiga ZXI,91.1,1373.0,0.0663510560815732
Mercedes-Benz M-Class ML 350 CDI Corporate,224.0,2987.0,0.07499163039839303
Volkswagen Polo 1.2 MPI Highline,74.0,1199.0,0.061718098415346125
Toyota Fortuner 4x2 AT,168.5,2982.0,0.05650570087189805
Maruti Celerio VXI,67.04,998.0,0.06717434869739479
BMW 3 Series 320d Corporate Edition,181.0,1995.0,0.09072681704260652
Honda City ZX VTEC,100.0,1497.0,0.06680026720106881
Mitsubishi Cedia Sports,114.0,1999.0,0.057028514257128564
Renault Pulse Petrol RxL,74.93,1198.0,0.06254590984974959
Volkswagen Polo 1.5 TDI Highline,88.0,1498.0,0.05874499332443257
Maruti Baleno RS Petrol,100.0,998.0,0.10020040080160321
Hyundai i10 Magna,78.9,1197.0,0.06591478696741855
Hyundai i20 1.2 Spotz,81.83,1197.0,0.06836257309941521
BMW Z4 2009-2013 35i,306.0,2979.0,0.1027190332326284
Hyundai i10 Sportz 1.2,78.9,1197.0,0.06591478696741855
Mini Cooper S Carbon Edition,181.0,1598.0,0.1132665832290363
Honda Brio V MT,86.8,1198.0,0.07245409015025041
Maruti Ciaz ZXi Option,91.2,1373.0,0.06642388929351785
Maruti Swift Dzire ZDi,73.9,1248.0,0.059214743589743594
Volkswagen Polo Diesel Comfortline 1.2L,73.9,1199.0,0.06163469557964971
BMW X1 sDrive20d,184.0,1995.0,0.09223057644110276
Audi Q7 3.0 TDI Quattro Premium Plus,241.4,2967.0,0.08136164475901585
Ford Figo 1.5D Trend MT,99.0,1498.0,0.06608811748998665
BMW 3 Series Luxury Line,190.0,1995.0,0.09523809523809523
Mercedes-Benz M-Class ML 350 CDI Corporate,224.0,2987.0,0.07499163039839303
Maruti Wagon R LX BSIII,64.0,1061.0,0.060320452403393024
Maruti Baleno Zeta 1.2,83.1,1197.0,0.06942355889724311
Maruti Dzire VXI,81.8,1197.0,0.0683375104427736
Chevrolet Aveo U-VA 1.2 LT,76.0,1150.0,0.06608695652173913
Volkswagen Polo 1.5 TDI Highline,88.0,1498.0,0.05874499332443257
Land Rover Freelander 2 TD4 SE,115.0,2179.0,0.05277650298301973
Audi Q5 30 TDI quattro Premium,174.3,1968.0,0.08856707317073172
Audi A6 35 TDI Matrix,187.74,1968.0,0.09539634146341464
Hyundai Grand i10 1.2 CRDi Sportz,73.97,1186.0,0.062369308600337264
Mahindra Scorpio SLE BSIV,120.0,2179.0,0.05507113354749885
Tata Bolt Quadrajet XE,74.0,1248.0,0.05929487179487179
Hyundai EON Era Plus,55.2,814.0,0.06781326781326781
Mahindra Scorpio S8 8 Seater,120.0,2179.0,0.05507113354749885
Honda Accord 2001-2003 2.0 AT,142.0,2354.0,0.06032285471537808
Volkswagen Polo 1.2 MPI Highline,74.0,1199.0,0.061718098415346125
Maruti Eeco 7 Seater Standard,73.0,1196.0,0.061036789297658864
Hyundai Grand i10 CRDi Sportz,70.0,1120.0,0.0625
Ford Endeavour 3.2 Titanium AT 4X4,197.0,3198.0,0.06160100062539087
Hyundai Grand i10 1.2 CRDi Sportz,73.97,1186.0,0.062369308600337264
Maruti Swift VDI,74.0,1248.0,0.05929487179487179
Hyundai i20 1.2 Asta Option,81.83,1197.0,0.06836257309941521
Maruti Swift Dzire VXi,85.8,1298.0,0.06610169491525424
BMW 3 Series 320d Luxury Line,190.0,1995.0,0.09523809523809523
Honda City ZX GXi,78.0,1497.0,0.052104208416833664
Hyundai i10 Sportz 1.2 AT,78.9,1197.0,0.06591478696741855
Ford Ecosport Signature Edition Diesel,98.96,1498.0,0.06606141522029373
Maruti Celerio ZXI MT,67.04,998.0,0.06717434869739479
Maruti Ertiga VDI,88.76,1248.0,0.07112179487179487
Toyota Innova 2.5 V Diesel 8-seater,102.0,2494.0,0.0408981555733761
Honda City i VTEC SV,117.3,1497.0,0.0783567134268537
Maruti Swift Dzire VXI,85.8,1197.0,0.07167919799498747
Maruti Ritz LXi,85.8,1197.0,0.07167919799498747
Hyundai i20 Sportz AT 1.4,98.6,1396.0,0.07063037249283667
Hyundai i20 Active SX Dual Tone Petrol,81.86,1197.0,0.0683876357560568
Honda City 1.5 E MT,118.0,1497.0,0.0788243152972612
Porsche Cayenne S Diesel,382.0,4134.0,0.09240445089501693
Honda Amaze VX i-VTEC,86.7,1198.0,0.07237061769616027
Honda Civic 2006-2010 1.8 S AT,130.0,1799.0,0.07226236798221233
Hyundai i20 Magna 1.2,81.83,1197.0,0.06836257309941521
Hyundai Creta 1.6 CRDi SX,126.2,1582.0,0.0797724399494311
Audi Q3 2012-2015 2.0 TDI Quattro Premium Plus,174.33,1968.0,0.08858231707317074
Maruti Alto 800 2016-2019 LXI,47.3,796.0,0.059422110552763814
BMW X1 sDrive 20d Exclusive,177.0,1995.0,0.0887218045112782
Hyundai i10 Magna,78.9,1197.0,0.06591478696741855
Volkswagen Ameo 1.5 TDI Highline,108.62,1498.0,0.07251001335113486
Volkswagen Polo Petrol Highline 1.2L,73.9,1198.0,0.06168614357262104
Maruti Ciaz VXi Plus,91.1,1373.0,0.0663510560815732
Volkswagen Polo GT TSI,103.5,1197.0,0.08646616541353383
Hyundai Xcent 1.1 CRDi Base,71.0,1120.0,0.06339285714285714
Honda Civic 2006-2010 1.8 S MT,130.0,1799.0,0.07226236798221233
Honda City ZX GXi,78.0,1497.0,0.052104208416833664
Mahindra Bolero ZLX,62.1,2523.0,0.02461355529131986
Honda City i VTEC V,117.3,1497.0,0.0783567134268537
Hyundai Xcent 1.2 CRDi S,73.97,1186.0,0.062369308600337264
Renault Duster 110PS Diesel RxL,108.45,1461.0,0.0742299794661191
Maruti A-Star AT VXI,66.1,998.0,0.06623246492985971
Audi A4 2.0 TDI 177 Bhp Premium Plus,174.33,1968.0,0.08858231707317074
Mahindra XUV500 W8 2WD,140.0,2179.0,0.06424965580541533
Renault Pulse Petrol RxZ,74.96,1198.0,0.06257095158597663
BMW 3 Series 320d,170.0,1995.0,0.08521303258145363
Toyota Innova Crysta 2.4 GX MT,147.8,2393.0,0.06176347680735479
Honda City 1.5 S MT,118.0,1497.0,0.0788243152972612
Maruti Swift VDI,74.0,1248.0,0.05929487179487179
Renault Duster 110PS Diesel RxZ Plus,108.45,1461.0,0.0742299794661191
Volkswagen Polo 1.2 MPI Comfortline,74.0,1198.0,0.06176961602671119
Hyundai i20 Active 1.2 S,81.86,1197.0,0.0683876357560568
BMW 5 Series 2013-2017 520d Luxury Line,190.0,1995.0,0.09523809523809523
Maruti Swift Dzire LDI,74.0,1248.0,0.05929487179487179
Mercedes-Benz M-Class ML 350 4Matic,165.0,2987.0,0.055239370605959154
Maruti Swift LDI,74.0,1248.0,0.05929487179487179
Hyundai Verna 1.6 CRDI AT SX Option,126.2,1582.0,0.0797724399494311
Tata Nano XTA,37.48,624.0,0.06006410256410256
Maruti Swift Dzire LXi,85.8,1298.0,0.06610169491525424
Hyundai i20 Asta Option 1.2,81.83,1197.0,0.06836257309941521
Hyundai i20 1.2 Sportz,80.0,1197.0,0.06683375104427736
Maruti Ciaz ZXi,91.1,1373.0,0.0663510560815732
Land Rover Range Rover 2.2L Prestige,187.7,2179.0,0.08614043139054611
Tata Indigo LX BSII,70.0,1405.0,0.0498220640569395
Tata Zest Revotron 1.2T XM,88.7,1193.0,0.07435037720033529
Mahindra XUV500 W10 1.99 mHawk,140.0,1997.0,0.0701051577366049
Honda Accord 2.4 AT,177.6,2354.0,0.07544604927782497
Tata Nano Twist XT,37.5,624.0,0.06009615384615385
Hyundai Elantra CRDi S,126.2,1582.0,0.0797724399494311
Tata Indica V2 eLS,69.0,1396.0,0.0494269340974212
Honda Amaze S i-Dtech,98.6,1498.0,0.06582109479305741
Mahindra XUV500 W8 2WD,140.0,2179.0,0.06424965580541533
BMW X3 xDrive 20d Expedition,190.0,1995.0,0.09523809523809523
Hyundai Grand i10 1.2 Kappa Magna,81.86,1197.0,0.0683876357560568
Maruti Baleno Zeta 1.2,83.1,1197.0,0.06942355889724311
Hyundai Verna 1.6 CRDi AT SX,126.2,1582.0,0.0797724399494311
Maruti Ertiga VDI,88.5,1248.0,0.07091346153846154
Mini Cooper S Carbon Edition,181.0,1598.0,0.1132665832290363
Maruti Ritz ZDi,73.94,1248.0,0.05924679487179487
Skoda Laura L n K 1.9 PD AT,106.0,1896.0,0.05590717299578059
Ford Ecosport 1.5 DV5 MT Titanium Optional,89.84,1498.0,0.05997329773030708
Hyundai i20 2015-2017 Sportz 1.2,81.83,1197.0,0.06836257309941521
Honda Brio E MT,86.8,1198.0,0.07245409015025041
Honda Amaze S i-Dtech,98.6,1498.0,0.06582109479305741
BMW 5 Series 2003-2012 520d,177.0,1995.0,0.0887218045112782
Audi Q7 3.0 TDI Quattro Premium Plus,241.4,2967.0,0.08136164475901585
Hyundai Grand i10 CRDi Magna,70.0,1120.0,0.0625
Nissan Micra Diesel XV,63.1,1461.0,0.0431895961670089
Hyundai Grand i10 Sportz,82.0,1197.0,0.06850459482038429
Hyundai EON Era,55.2,814.0,0.06781326781326781
Mercedes-Benz New C-Class C250 Avantgarde,186.0,1796.0,0.10356347438752785
Land Rover Range Rover 2.2L Pure,187.7,2179.0,0.08614043139054611
Mahindra Ssangyong Rexton RX7,184.0,2696.0,0.06824925816023739
Maruti Ciaz 1.4 Delta,91.1,1373.0,0.0663510560815732
Mercedes-Benz R-Class R350 4Matic Long,272.0,3498.0,0.07775871926815323
Maruti Dzire AMT VXI,81.8,1197.0,0.0683375104427736
Land Rover Range Rover Vogue SE 4.4 SDV8,335.3,4367.0,0.07678039844286697
Renault Duster 110PS Diesel RxZ,108.45,1461.0,0.0742299794661191
Hyundai Verna 1.6 SX,126.32,1582.0,0.07984829329962073
Toyota Corolla Altis 1.8 VL CVT,138.03,1798.0,0.0767686318131257
BMW 3 Series Sport,190.0,1995.0,0.09523809523809523
Ford EcoSport 1.5 Ti VCT MT Signature,110.4,1499.0,0.07364909939959974
Maruti Swift VDI BSIV,74.0,1248.0,0.05929487179487179
Hyundai Santa Fe 4x4 AT,194.3,2199.0,0.08835834470213734
Tata Indica V2 DLS,53.5,1396.0,0.03832378223495702
Hyundai Grand i10 CRDi Sportz,70.0,1120.0,0.0625
Maruti Wagon R VXI AMT,67.0,998.0,0.06713426853707415
Mahindra XUV500 W10 2WD,140.0,2179.0,0.06424965580541533
Audi A4 2.0 TDI,147.51,1968.0,0.07495426829268292
Volkswagen Vento Diesel Highline,103.6,1598.0,0.06483103879849812
Maruti Vitara Brezza ZDi Plus Dual Tone,88.5,1248.0,0.07091346153846154
Maruti Zen LX,60.0,993.0,0.06042296072507553
Hyundai i10 Era,68.05,1086.0,0.06266114180478821
Honda WR-V Edge Edition i-VTEC S,88.7,1199.0,0.07397831526271893
Honda City i DTEC VX,98.6,1498.0,0.06582109479305741
Toyota Fortuner 4x2 4 Speed AT,169.0,2982.0,0.05667337357478203
Mahindra XUV500 AT W10 FWD,140.0,2179.0,0.06424965580541533
Ford Figo Diesel ZXI,68.05,1399.0,0.04864188706218728
Honda Jazz 1.2 V CVT i VTEC,88.7,1199.0,0.07397831526271893
Ford Endeavour 3.2 Titanium AT 4X4,197.0,3198.0,0.06160100062539087
Nissan Sunny XL CVT,99.6,1498.0,0.0664886515353805
Skoda Octavia Ambiente 1.9 TDI MT,66.0,1896.0,0.03481012658227848
Chevrolet Beat Diesel LT,57.6,936.0,0.06153846153846154
Toyota Camry W2 (AT),164.7,2362.0,0.06972904318374258
Renault Duster 110PS Diesel RxZ,108.45,1461.0,0.0742299794661191
Mercedes-Benz GLA Class 200 d Style,136.0,2143.0,0.06346243583761083
Tata Zest Revotron 1.2T XMS,88.7,1193.0,0.07435037720033529
Hyundai i20 1.2 Magna,80.0,1197.0,0.06683375104427736
Maruti Wagon R VXI AMT1.2,81.8,1197.0,0.0683375104427736
Hyundai Xcent 1.2 CRDi S,73.97,1186.0,0.062369308600337264
Honda City 1.5 S MT,118.0,1497.0,0.0788243152972612
Hyundai Accent GLE,94.0,1495.0,0.06287625418060201
Hyundai Verna Xi (Petrol),103.2,1599.0,0.06454033771106941
Ford Figo Petrol ZXI,70.0,1196.0,0.05852842809364549
Honda Amaze S i-Dtech,98.6,1498.0,0.06582109479305741
Maruti Wagon R LX BSII,67.1,998.0,0.06723446893787574
Mercedes-Benz E-Class Facelift,258.0,2987.0,0.08637428858386341
Audi A6 2011-2015 35 TDI Technology,174.33,1968.0,0.08858231707317074
Mercedes-Benz S Class 2005 2013 S 350 CDI,282.0,2987.0,0.09440910612654838
Maruti Swift Dzire LDi,73.9,1248.0,0.059214743589743594
Toyota Corolla H2,125.0,1794.0,0.06967670011148272
Mahindra Scorpio S10 7 Seater,120.0,2179.0,0.05507113354749885
Maruti Wagon R VXI,67.04,998.0,0.06717434869739479
Toyota Fortuner 4x2 Manual,168.5,2982.0,0.05650570087189805
Maruti Zen Estilo 1.1 LX BSIII,64.0,1061.0,0.060320452403393024
Tata Nano CX,37.48,624.0,0.06006410256410256
Hyundai i20 Magna,80.0,1197.0,0.06683375104427736
BMW 3 Series 320d,190.0,1995.0,0.09523809523809523
Mahindra XUV500 W6 2WD,140.0,2179.0,0.06424965580541533
Volkswagen Vento IPL II Petrol Trendline,105.0,1598.0,0.06570713391739674
Skoda Fabia 1.2 MPI Classic,70.0,1198.0,0.05843071786310518
Tata Nano Twist XT,37.5,624.0,0.06009615384615385
Ford Figo Diesel EXI,68.0,1399.0,0.04860614724803431
Volkswagen Vento IPL II Petrol Highline AT,105.0,1598.0,0.06570713391739674
Land Rover Range Rover HSE Dynamic,187.7,2179.0,0.08614043139054611
Honda City i DTEC SV,98.6,1498.0,0.06582109479305741
Renault KWID Climber 1.0 AMT,67.0,999.0,0.06706706706706707
Hyundai Grand i10 Asta Option,82.0,1197.0,0.06850459482038429
Chevrolet Cruze LTZ AT,147.9,1991.0,0.07428427925665496
Hyundai i20 1.4 Asta,88.73,1396.0,0.06356017191977077
Maruti Alto K10 VXI AGS,67.1,998.0,0.06723446893787574
Hyundai Creta 1.6 SX Option Diesel,126.2,1582.0,0.0797724399494311
Honda Amaze VX i-Vtech,86.7,1198.0,0.07237061769616027
Hyundai i20 Active 1.4 SX Dual Tone,88.73,1396.0,0.06356017191977077
Maruti Celerio VXI,67.04,998.0,0.06717434869739479
Audi A4 2.0 TDI,147.51,1968.0,0.07495426829268292
Hyundai Verna 1.4 CRDi,88.7,1396.0,0.06353868194842408
Renault Fluence Diesel E4,78.0,1461.0,0.053388090349075976
Volkswagen Polo 1.2 MPI Highline,74.0,1199.0,0.061718098415346125
Tata Indigo LX,70.0,1405.0,0.0498220640569395
Hyundai i10 Sportz,78.9,1197.0,0.06591478696741855
BMW 7 Series 730Ld Sedan,258.0,2993.0,0.08620113598396258
Hyundai Creta 1.6 CRDi AT SX Plus,126.2,1582.0,0.0797724399494311
Hyundai Grand i10 Magna,82.0,1197.0,0.06850459482038429
Maruti Ritz VDi,73.9,1248.0,0.059214743589743594
Mahindra Scorpio 2.6 SLX CRDe,120.0,2179.0,0.05507113354749885
Hyundai i10 Era,68.05,1086.0,0.06266114180478821
Tata Safari Storme 2012-2015 VX,138.1,2179.0,0.06337769619091325
Honda Civic 2006-2010 1.8 V MT,130.0,1799.0,0.07226236798221233
Maruti Zen Estilo LXI BSIII,67.1,998.0,0.06723446893787574
Maruti Swift Dzire VDI,74.0,1248.0,0.05929487179487179
Toyota Fortuner 4x2 Manual,168.5,2982.0,0.05650570087189805
Maruti Swift VDI,74.0,1248.0,0.05929487179487179
Maruti Dzire LDI,73.75,1248.0,0.05909455128205128
Hyundai Grand i10 Asta,82.0,1197.0,0.06850459482038429
Renault KWID RXL,53.3,799.0,0.06670838548185232
Tata Indigo CS eGLX BS IV,64.08,1193.0,0.053713327745180214
Ford Figo Diesel Titanium,68.05,1399.0,0.04864188706218728
Porsche Cayenne 2009-2014 Diesel,240.0,2967.0,0.08088978766430738
Maruti Alto K10 VXI,67.1,998.0,0.06723446893787574
Volkswagen Vento 1.5 TDI Highline,103.2,1498.0,0.06889185580774367
Mahindra Scorpio 2.6 SLX CRDe,120.0,2179.0,0.05507113354749885
