Unnamed: 0,Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price,Power_to_Weight_Ratio
5359,Hyundai Xcent 1.2 CRDi S,Kolkata,2017,51000,Diesel,Manual,First,25.4,1186.0,73.97,5.0,4.2,0.062369308600337264
5368,Maruti Swift VDI,Chennai,2014,75180,Diesel,Manual,First,22.9,1248.0,74.0,5.0,5.25,0.05929487179487179
5373,Maruti Swift Dzire LDI,Hyderabad,2017,44504,Diesel,Manual,First,23.4,1248.0,74.0,5.0,5.6,0.05929487179487179
5375,Maruti Swift LDI,Jaipur,2015,39437,Diesel,Manual,First,28.4,1248.0,74.0,5.0,5.15,0.05929487179487179
5381,Maruti Ciaz ZXi,Mumbai,2015,48823,Petrol,Manual,First,20.73,1373.0,91.1,5.0,6.35,0.0663510560815732
5388,Hyundai Elantra CRDi S,Ahmedabad,2015,65000,Diesel,Manual,First,22.7,1582.0,126.2,5.0,7.75,0.0797724399494311
5389,Tata Indica V2 eLS,Chennai,2017,100400,Diesel,Manual,First,25.0,1396.0,69.0,5.0,2.85,0.0494269340974212
5390,Honda Amaze S i-Dtech,Jaipur,2014,76414,Diesel,Manual,First,25.8,1498.0,98.6,5.0,4.95,0.06582109479305741
5394,Maruti Baleno Zeta 1.2,Delhi,2017,10300,Petrol,Manual,First,21.4,1197.0,83.1,5.0,6.75,0.06942355889724311
5398,Maruti Ritz ZDi,Coimbatore,2015,42894,Diesel,Manual,First,23.2,1248.0,73.94,5.0,5.59,0.05924679487179487
5400,Ford Ecosport 1.5 DV5 MT Titanium Optional,Delhi,2014,69000,Diesel,Manual,First,22.7,1498.0,89.84,5.0,5.45,0.05997329773030708
5403,Honda Amaze S i-Dtech,Kolkata,2013,46992,Diesel,Manual,First,25.8,1498.0,98.6,5.0,3.75,0.06582109479305741
5406,Hyundai Grand i10 CRDi Magna,Jaipur,2015,50000,Diesel,Manual,Second,24.0,1120.0,70.0,5.0,4.0,0.0625
5407,Nissan Micra Diesel XV,Kolkata,2011,39010,Diesel,Manual,First,23.08,1461.0,63.1,5.0,2.6,0.0431895961670089
5409,Hyundai EON Era,Pune,2015,28700,Petrol,Manual,First,21.1,814.0,55.2,5.0,2.6,0.06781326781326781
5413,Maruti Ciaz 1.4 Delta,Coimbatore,2018,7784,Petrol,Manual,First,20.73,1373.0,91.1,5.0,8.76,0.0663510560815732
5415,Maruti Dzire AMT VXI,Chennai,2017,42000,Petrol,Automatic,First,22.0,1197.0,81.8,5.0,5.5,0.0683375104427736
5418,Hyundai Verna 1.6 SX,Chennai,2013,85350,Diesel,Manual,Second,22.32,1582.0,126.32,5.0,5.7,0.07984829329962073
5420,BMW 3 Series Sport,Mumbai,2016,19000,Diesel,Automatic,Second,21.76,1995.0,190.0,5.0,29.99,0.09523809523809523
5422,Maruti Swift VDI BSIV,Hyderabad,2014,108000,Diesel,Manual,First,25.2,1248.0,74.0,5.0,5.5,0.05929487179487179
5425,Hyundai Grand i10 CRDi Sportz,Kochi,2015,58397,Diesel,Manual,First,24.0,1120.0,70.0,5.0,4.9,0.0625
5427,Maruti Wagon R VXI AMT,Delhi,2016,30000,Petrol,Automatic,First,22.5,998.0,67.0,5.0,4.25,0.06713426853707415
5430,Volkswagen Vento Diesel Highline,Bangalore,2012,65000,Diesel,Manual,First,20.54,1598.0,103.6,5.0,5.5,0.06483103879849812
5431,Maruti Vitara Brezza ZDi Plus Dual Tone,Delhi,2016,22000,Diesel,Manual,First,24.3,1248.0,88.5,5.0,8.25,0.07091346153846154
5435,Honda City i DTEC VX,Chennai,2014,71000,Diesel,Manual,Second,25.1,1498.0,98.6,5.0,6.2,0.06582109479305741
5444,Chevrolet Beat Diesel LT,Chennai,2012,82697,Diesel,Manual,First,25.44,936.0,57.6,5.0,1.9,0.06153846153846154
5450,Maruti Wagon R VXI AMT1.2,Mumbai,2015,26000,Petrol,Automatic,First,21.5,1197.0,81.8,5.0,3.65,0.0683375104427736
5451,Hyundai Xcent 1.2 CRDi S,Kolkata,2016,26000,Diesel,Manual,First,25.4,1186.0,73.97,5.0,5.0,0.062369308600337264
5456,Honda Amaze S i-Dtech,Kochi,2014,97439,Diesel,Manual,First,25.8,1498.0,98.6,5.0,4.41,0.06582109479305741
5465,Maruti Wagon R VXI,Jaipur,2017,35362,Petrol,Manual,First,22.5,998.0,67.04,5.0,3.85,0.06717434869739479
5470,BMW 3 Series 320d,Bangalore,2010,58000,Diesel,Automatic,First,22.69,1995.0,190.0,5.0,11.5,0.09523809523809523
5478,Honda City i DTEC SV,Kochi,2015,64465,Diesel,Manual,First,26.0,1498.0,98.6,5.0,6.22,0.06582109479305741
5479,Renault KWID Climber 1.0 AMT,Chennai,2018,14000,Petrol,Automatic,First,22.5,999.0,67.0,5.0,4.5,0.06706706706706707
5482,Hyundai i20 1.4 Asta,Mumbai,2017,27000,Diesel,Manual,First,22.54,1396.0,88.73,5.0,6.95,0.06356017191977077
5483,Maruti Alto K10 VXI AGS,Coimbatore,2018,31919,Petrol,Automatic,First,24.07,998.0,67.1,5.0,4.56,0.06723446893787574
5484,Hyundai Creta 1.6 SX Option Diesel,Coimbatore,2016,47392,Diesel,Manual,First,20.5,1582.0,126.2,5.0,13.82,0.0797724399494311
5486,Hyundai i20 Active 1.4 SX Dual Tone,Kochi,2016,49716,Diesel,Manual,First,21.19,1396.0,88.73,5.0,6.2,0.06356017191977077
5487,Maruti Celerio VXI,Delhi,2014,48000,Petrol,Manual,First,23.1,998.0,67.04,5.0,3.25,0.06717434869739479
5489,Hyundai Verna 1.4 CRDi,Bangalore,2016,79000,Diesel,Manual,First,24.8,1396.0,88.7,5.0,7.25,0.06353868194842408
5490,Renault Fluence Diesel E4,Pune,2013,57000,Diesel,Manual,First,21.8,1461.0,78.0,5.0,4.61,0.053388090349075976
5493,Hyundai i10 Sportz,Kochi,2012,57184,Petrol,Manual,First,20.36,1197.0,78.9,5.0,3.09,0.06591478696741855
5497,Maruti Ritz VDi,Hyderabad,2011,127887,Diesel,Manual,First,21.1,1248.0,73.9,5.0,2.95,0.059214743589743594
5503,Maruti Swift Dzire VDI,Mumbai,2012,80753,Diesel,Manual,Second,23.4,1248.0,74.0,5.0,4.5,0.05929487179487179
5505,Maruti Swift VDI,Pune,2014,103000,Diesel,Manual,Second,28.4,1248.0,74.0,5.0,5.25,0.05929487179487179
5507,Maruti Dzire LDI,Pune,2017,48000,Diesel,Manual,First,28.4,1248.0,73.75,5.0,6.0,0.05909455128205128
5509,Renault KWID RXL,Jaipur,2016,26000,Petrol,Manual,First,25.17,799.0,53.3,5.0,2.55,0.06670838548185232
5513,Maruti Alto K10 VXI,Jaipur,2016,35000,Petrol,Manual,First,24.07,998.0,67.1,5.0,3.0,0.06723446893787574
5514,Volkswagen Vento 1.5 TDI Highline,Ahmedabad,2015,52123,Diesel,Manual,First,20.34,1498.0,103.2,5.0,7.5,0.06889185580774367
5526,Ford Ecosport 1.5 DV5 MT Titanium Optional,Mumbai,2017,30000,Diesel,Manual,First,22.7,1498.0,89.84,5.0,8.75,0.05997329773030708
5528,Hyundai i10 Magna 1.2,Delhi,2012,62000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,2.5,0.06591478696741855
5537,Honda Amaze E i-Dtech,Delhi,2013,45000,Diesel,Manual,Second,25.8,1498.0,98.6,5.0,3.3,0.06582109479305741
5541,Chevrolet Beat Diesel LT,Chennai,2012,81000,Diesel,Manual,First,25.44,936.0,56.3,5.0,2.5,0.060149572649572644
5543,Maruti Swift Dzire VDI,Jaipur,2015,68310,Diesel,Manual,First,23.4,1248.0,74.0,5.0,5.95,0.05929487179487179
5546,Honda Amaze VX i-DTEC,Hyderabad,2017,128000,Diesel,Manual,First,25.8,1498.0,98.6,5.0,6.3,0.06582109479305741
5549,Honda City i DTec VX,Ahmedabad,2017,37000,Diesel,Manual,First,26.0,1498.0,98.6,5.0,11.0,0.06582109479305741
5555,Maruti Ritz VXI,Delhi,2010,75319,Petrol,Manual,Second,21.1,1197.0,85.8,5.0,2.0,0.07167919799498747
5558,BMW 5 Series 520d Luxury Line,Coimbatore,2016,75637,Diesel,Automatic,First,22.48,1995.0,190.0,5.0,30.37,0.09523809523809523
5560,Renault KWID RXT Optional,Kochi,2019,6568,Petrol,Manual,First,25.17,799.0,53.3,5.0,5.09,0.06670838548185232
5562,Maruti Ciaz VDI SHVS,Kochi,2018,17804,Diesel,Manual,Second,28.09,1248.0,88.5,5.0,7.97,0.07091346153846154
5564,BMW 3 Series 320d Luxury Line,Kochi,2016,62404,Diesel,Automatic,First,22.69,1995.0,190.0,5.0,21.33,0.09523809523809523
5566,Hyundai Creta 1.4 CRDi S Plus,Coimbatore,2016,55687,Diesel,Manual,First,21.38,1396.0,88.7,5.0,12.15,0.06353868194842408
5568,BMW 3 Series Luxury Line,Coimbatore,2017,34232,Diesel,Automatic,First,21.76,1995.0,190.0,5.0,35.84,0.09523809523809523
5574,Maruti Ciaz VDI SHVS,Hyderabad,2016,62287,Diesel,Manual,First,28.09,1248.0,88.5,5.0,7.9,0.07091346153846154
5575,Hyundai i20 Asta 1.4 CRDi,Coimbatore,2015,46162,Diesel,Manual,First,22.54,1396.0,88.73,5.0,6.98,0.06356017191977077
5577,Volkswagen Polo Diesel Trendline 1.2L,Kolkata,2012,55339,Diesel,Manual,First,22.07,1199.0,73.9,5.0,2.65,0.06163469557964971
5578,Volkswagen Polo Diesel Trendline 1.2L,Kolkata,2011,55476,Diesel,Manual,First,22.07,1199.0,73.9,5.0,2.49,0.06163469557964971
5584,Maruti Celerio VXI AT,Hyderabad,2014,24300,Petrol,Automatic,First,23.1,998.0,67.04,5.0,4.55,0.06717434869739479
5585,Maruti Ciaz ZDi Plus,Hyderabad,2015,47883,Diesel,Manual,Second,26.21,1248.0,88.5,5.0,7.4,0.07091346153846154
5589,Hyundai Elantra CRDi SX,Ahmedabad,2018,35000,Diesel,Manual,First,22.7,1582.0,126.2,5.0,15.0,0.0797724399494311
5593,Hyundai i10 Sportz,Chennai,2012,70000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,3.15,0.06591478696741855
5594,Nissan Sunny 2011-2014 Diesel XL,Hyderabad,2012,87982,Diesel,Manual,First,21.64,1461.0,84.8,5.0,5.0,0.05804243668720054
5597,Hyundai i10 Asta,Ahmedabad,2011,86000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,3.75,0.06591478696741855
5600,Honda Amaze SX i-DTEC,Kolkata,2014,84677,Diesel,Manual,First,25.8,1498.0,98.6,5.0,3.0,0.06582109479305741
5601,BMW X1 xDrive 20d xLine,Delhi,2017,23000,Diesel,Automatic,First,20.68,1995.0,190.0,5.0,28.75,0.09523809523809523
5604,Nissan Sunny XV D,Chennai,2012,70000,Diesel,Manual,Second,22.71,1461.0,84.8,5.0,4.0,0.05804243668720054
5605,Maruti Swift Dzire LDI,Delhi,2015,40000,Diesel,Manual,Second,26.59,1248.0,74.0,5.0,4.5,0.05929487179487179
5606,Maruti Wagon R ZXI AMT 1.2,Mumbai,2019,600,Petrol,Automatic,First,21.5,1197.0,81.8,5.0,6.25,0.0683375104427736
5612,Maruti Swift Dzire Tour LDI,Kolkata,2013,160000,Diesel,Manual,Second,23.4,1248.0,74.0,5.0,2.5,0.05929487179487179
5614,Toyota Etios Cross 1.4 GD,Coimbatore,2018,43127,Diesel,Manual,First,23.59,1364.0,67.04,5.0,6.85,0.04914956011730206
5617,Volkswagen Polo 1.5 TDI Highline,Coimbatore,2018,39861,Diesel,Manual,First,20.14,1498.0,88.8,5.0,7.38,0.05927903871829105
5618,BMW 5 Series 520d Sport Line,Delhi,2017,16485,Diesel,Automatic,First,22.48,1995.0,187.74,5.0,42.75,0.09410526315789475
5619,Hyundai i20 1.4 Asta Optional With Sunroof,Bangalore,2010,77332,Diesel,Manual,Second,23.0,1396.0,90.0,5.0,3.65,0.06446991404011461
5622,Maruti Baleno Zeta Automatic,Chennai,2016,35129,Petrol,Automatic,First,21.4,1197.0,83.1,5.0,7.0,0.06942355889724311
5624,Hyundai i10 Sportz,Pune,2013,54500,Petrol,Manual,Third,20.36,1197.0,78.9,5.0,2.95,0.06591478696741855
5625,Tata Tigor XE Diesel,Ahmedabad,2017,16235,Diesel,Manual,First,24.7,1047.0,69.0,5.0,5.5,0.0659025787965616
5627,Maruti Swift Dzire VDI,Hyderabad,2015,59572,Diesel,Manual,First,26.59,1248.0,74.0,5.0,6.85,0.05929487179487179
5632,Toyota Etios 1.4 VXD,Pune,2018,3000,Diesel,Manual,First,23.59,1364.0,67.04,5.0,7.9,0.04914956011730206
5634,Nissan Sunny 2011-2014 Diesel XV,Kolkata,2012,47000,Diesel,Manual,First,21.64,1461.0,84.8,5.0,4.0,0.05804243668720054
5636,Hyundai Elite i20 Diesel Asta Option,Kolkata,2018,6820,Diesel,Manual,First,22.54,1396.0,88.76,5.0,7.65,0.06358166189111748
5640,Maruti Swift VDI,Jaipur,2016,55000,Diesel,Manual,First,22.9,1248.0,74.0,5.0,5.65,0.05929487179487179
5644,Volkswagen Polo 1.5 TDI Highline,Coimbatore,2014,52951,Diesel,Manual,First,20.14,1498.0,88.0,5.0,5.65,0.05874499332443257
5646,Maruti Ciaz ZDi Plus SHVS,Ahmedabad,2015,52000,Diesel,Manual,First,28.09,1248.0,88.5,5.0,6.9,0.07091346153846154
5648,Nissan Sunny 2011-2014 Diesel XL,Jaipur,2013,120005,Diesel,Manual,First,21.64,1461.0,84.8,5.0,4.0,0.05804243668720054
5656,Honda City i DTEC V,Kochi,2016,84580,Diesel,Manual,First,26.0,1498.0,98.6,5.0,6.83,0.06582109479305741
5659,Maruti Swift Dzire LXI,Delhi,2015,24296,Petrol,Manual,First,20.85,1197.0,83.14,5.0,4.65,0.06945697577276524
5663,Renault KWID RXT,Bangalore,2016,41000,Petrol,Manual,Second,25.17,799.0,53.3,5.0,3.25,0.06670838548185232
5670,Toyota Etios VD SP,Kolkata,2014,45155,Diesel,Manual,First,23.59,1364.0,67.04,5.0,6.5,0.04914956011730206
5672,Hyundai Verna 1.6 CRDi SX,Ahmedabad,2015,60000,Diesel,Manual,First,23.9,1582.0,126.2,5.0,6.99,0.0797724399494311
5675,Chevrolet Beat Diesel LS,Kolkata,2013,26300,Diesel,Manual,First,25.44,936.0,57.6,5.0,2.8,0.06153846153846154
5676,Volkswagen Polo Diesel Trendline 1.2L,Kolkata,2011,66000,Diesel,Manual,First,22.07,1199.0,73.9,5.0,2.49,0.06163469557964971
5677,Maruti SX4 S Cross DDiS 200 Zeta,Jaipur,2016,70000,Diesel,Manual,First,23.65,1248.0,88.5,5.0,8.85,0.07091346153846154
5679,Volkswagen Vento 1.5 TDI Highline,Hyderabad,2017,28000,Diesel,Manual,First,20.64,1498.0,108.5,5.0,10.0,0.07242990654205607
5681,Renault KWID AMT RXL,Jaipur,2017,33000,Petrol,Automatic,First,24.04,999.0,67.0,5.0,3.2,0.06706706706706707
5682,Maruti Alto 800 LXI,Kochi,2017,27718,Petrol,Manual,First,22.74,796.0,47.3,5.0,3.28,0.059422110552763814
5684,Maruti Baleno Zeta,Coimbatore,2018,33150,Petrol,Manual,First,21.4,1197.0,83.1,5.0,7.39,0.06942355889724311
5685,Maruti Ritz VDi,Pune,2013,77000,Diesel,Manual,First,23.2,1248.0,73.94,5.0,3.65,0.05924679487179487
5687,Maruti Ritz VDi,Kolkata,2012,97000,Diesel,Manual,First,23.2,1248.0,73.94,5.0,3.0,0.05924679487179487
5688,Chevrolet Beat Diesel LT,Chennai,2012,75300,Diesel,Manual,Second,25.44,936.0,57.6,5.0,2.25,0.06153846153846154
5693,Chevrolet Beat Diesel LS,Bangalore,2015,66000,Diesel,Manual,First,25.44,936.0,56.3,5.0,2.35,0.060149572649572644
5694,Ford Figo 2015-2019 1.5D Titanium MT,Coimbatore,2017,36154,Diesel,Manual,Second,25.83,1498.0,99.0,5.0,6.41,0.06608811748998665
5697,Hyundai Creta 1.4 CRDi S Plus,Jaipur,2015,32000,Diesel,Manual,First,21.38,1396.0,88.7,5.0,10.25,0.06353868194842408
5704,Volkswagen Ameo 1.5 TDI Comfortline AT,Jaipur,2017,54455,Diesel,Automatic,First,22.0,1498.0,108.495,5.0,6.5,0.07242656875834447
5707,Hyundai i20 1.4 Sportz,Kochi,2018,40175,Diesel,Manual,Second,22.54,1396.0,88.73,5.0,6.36,0.06356017191977077
5711,Hyundai Grand i10 CRDi Sportz,Hyderabad,2015,76362,Diesel,Manual,First,24.0,1120.0,70.0,5.0,5.5,0.0625
5717,Maruti Wagon R LXI BS IV,Kolkata,2015,36428,Petrol,Manual,First,20.51,998.0,67.04,5.0,3.1,0.06717434869739479
5721,Hyundai Verna 1.6 SX CRDi (O),Pune,2012,89000,Diesel,Manual,First,22.32,1582.0,126.32,5.0,6.0,0.07984829329962073
5722,Maruti Swift ZDi,Ahmedabad,2013,58653,Diesel,Manual,First,25.2,1248.0,74.0,5.0,4.4,0.05929487179487179
5727,BMW X1 xDrive 20d xLine,Kochi,2018,30733,Diesel,Automatic,First,20.68,1995.0,190.0,5.0,29.3,0.09523809523809523
5731,Hyundai i10 Magna 1.2,Hyderabad,2009,84045,Petrol,Manual,First,20.36,1197.0,78.9,5.0,2.85,0.06591478696741855
5735,Mahindra Verito 1.5 D6 BSIV,Kochi,2012,118683,Diesel,Manual,Second,21.0,1461.0,64.1,5.0,3.19,0.04387405886379192
5742,Maruti Baleno Delta 1.2,Jaipur,2017,27000,Petrol,Manual,First,21.4,1197.0,83.1,5.0,4.5,0.06942355889724311
5748,Maruti Ciaz VDi Plus SHVS,Hyderabad,2015,67048,Diesel,Manual,First,28.09,1248.0,88.5,5.0,7.9,0.07091346153846154
5750,Nissan Terrano XL Plus ICC WT20 SE,Mumbai,2016,37000,Diesel,Manual,First,20.45,1461.0,83.8,5.0,6.5,0.05735797399041752
5752,Honda City i DTEC V,Hyderabad,2016,53000,Diesel,Manual,First,26.0,1498.0,98.6,5.0,9.75,0.06582109479305741
5753,Nissan Terrano XL Plus 85 PS,Jaipur,2014,60000,Diesel,Manual,First,20.45,1461.0,83.8,5.0,6.0,0.05735797399041752
5754,Hyundai Grand i10 CRDi Sportz,Delhi,2014,65000,Diesel,Manual,First,24.0,1120.0,70.0,5.0,3.99,0.0625
5758,Maruti Baleno Zeta 1.2,Chennai,2017,43917,Petrol,Manual,First,21.4,1197.0,83.1,5.0,6.8,0.06942355889724311
5762,Volvo S60 D4 Momentum,Hyderabad,2014,51000,Diesel,Automatic,First,27.03,1969.0,190.0,5.0,21.5,0.09649568308786186
5764,Maruti Alto K10 2010-2014 VXI,Hyderabad,2011,78000,Petrol,Manual,Second,20.92,998.0,67.1,5.0,2.3,0.06723446893787574
5769,Tata Tiago 1.2 Revotron XZ,Coimbatore,2019,20712,Petrol,Manual,First,23.84,1199.0,84.0,5.0,6.94,0.07005838198498748
5771,Volkswagen Vento 1.5 TDI Highline,Hyderabad,2015,85000,Diesel,Manual,First,20.34,1498.0,103.2,5.0,6.0,0.06889185580774367
5779,Volkswagen Vento Konekt Diesel Highline,Chennai,2013,55000,Diesel,Manual,Second,20.54,1598.0,103.6,5.0,6.1,0.06483103879849812
5780,Hyundai i10 Sportz,Mumbai,2011,39000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,2.6,0.06591478696741855
5784,Tata Indica Vista Quadrajet VX,Hyderabad,2013,99500,Diesel,Manual,Second,22.3,1248.0,74.0,5.0,3.05,0.05929487179487179
5785,Hyundai i20 Asta 1.4 CRDi,Kolkata,2012,33249,Diesel,Manual,First,21.27,1396.0,88.76,5.0,3.25,0.06358166189111748
5788,Tata Tiago 1.2 Revotron XZ,Hyderabad,2017,22000,Petrol,Manual,First,23.84,1199.0,84.0,5.0,4.8,0.07005838198498748
5789,Renault KWID RXL,Kochi,2019,7858,Petrol,Manual,First,25.17,799.0,53.3,5.0,3.8,0.06670838548185232
5793,Hyundai i10 Sportz 1.2,Hyderabad,2011,84912,Petrol,Manual,First,20.36,1197.0,78.9,5.0,3.5,0.06591478696741855
5797,Hyundai i10 Magna 1.2,Kolkata,2012,29000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,2.35,0.06591478696741855
5798,Renault Pulse RxL,Hyderabad,2014,48425,Diesel,Manual,First,23.08,1461.0,63.12,5.0,3.4,0.04320328542094456
5799,Volkswagen Vento 1.5 TDI Highline AT,Pune,2016,19000,Diesel,Automatic,First,21.5,1498.0,108.5,5.0,10.0,0.07242990654205607
5804,Renault Duster 85PS Diesel RxL Optional,Kochi,2013,69140,Diesel,Manual,First,20.46,1461.0,83.8,5.0,5.11,0.05735797399041752
5806,Hyundai i10 Sportz 1.2,Kolkata,2015,28000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,3.4,0.06591478696741855
5808,Maruti Celerio VXI AMT,Kolkata,2016,30000,Petrol,Automatic,First,23.1,998.0,67.04,5.0,3.8,0.06717434869739479
5810,Honda City i DTEC VX,Kolkata,2015,30000,Diesel,Manual,First,25.1,1498.0,98.6,5.0,6.95,0.06582109479305741
5813,Renault Duster 85PS Diesel RxL,Hyderabad,2013,74911,Diesel,Manual,First,20.45,1461.0,83.8,5.0,6.0,0.05735797399041752
5815,Ford EcoSport 1.5 TDCi Titanium,Kochi,2018,37160,Diesel,Manual,First,22.77,1498.0,98.59,5.0,9.46,0.06581441922563418
5817,Ford Figo Aspire 1.5 TDCi Titanium,Chennai,2016,37294,Diesel,Manual,First,25.83,1498.0,99.0,5.0,5.75,0.06608811748998665
5819,Renault KWID RXT Optional,Kochi,2017,21954,Petrol,Manual,First,25.17,799.0,53.3,5.0,3.7,0.06670838548185232
5822,Hyundai i20 Magna Optional 1.4 CRDi,Delhi,2013,64500,Diesel,Manual,First,21.9,1396.0,88.8,5.0,3.65,0.06361031518624642
5825,Volkswagen Vento 1.5 TDI Highline AT,Mumbai,2015,120000,Diesel,Automatic,First,21.21,1498.0,103.2,5.0,5.75,0.06889185580774367
5826,Honda City i DTEC S,Coimbatore,2017,65792,Diesel,Manual,First,26.0,1498.0,98.6,5.0,8.11,0.06582109479305741
5827,Hyundai i20 1.4 Sportz,Ahmedabad,2018,30000,Diesel,Manual,First,22.54,1396.0,88.73,5.0,7.75,0.06356017191977077
5829,Renault KWID RXT Optional,Mumbai,2018,1617,Petrol,Manual,First,25.17,799.0,53.3,5.0,4.29,0.06670838548185232
5830,Honda City i-DTEC SV,Hyderabad,2015,82000,Diesel,Manual,First,25.6,1498.0,98.6,5.0,8.0,0.06582109479305741
5832,Maruti Baleno Alpha 1.3,Jaipur,2015,98000,Diesel,Manual,First,27.39,1248.0,74.0,5.0,5.5,0.05929487179487179
5833,Ford EcoSport 1.5 TDCi Trend,Delhi,2015,57000,Diesel,Manual,First,22.77,1498.0,98.59,5.0,6.35,0.06581441922563418
5835,Ford Ecosport 1.5 DV5 MT Ambiente,Hyderabad,2014,56549,Diesel,Manual,First,22.7,1498.0,89.84,5.0,7.2,0.05997329773030708
5836,Volkswagen Polo Diesel Comfortline 1.2L,Bangalore,2012,78500,Diesel,Manual,First,22.07,1199.0,73.9,5.0,3.65,0.06163469557964971
5837,Hyundai i20 Sportz 1.4 CRDi,Kochi,2016,55036,Diesel,Manual,First,22.54,1396.0,88.73,5.0,6.35,0.06356017191977077
5841,Maruti Baleno Delta 1.3,Hyderabad,2018,17810,Diesel,Manual,First,27.39,1248.0,74.0,5.0,8.5,0.05929487179487179
5849,Ford Figo 1.5D Trend MT,Pune,2016,115000,Diesel,Manual,First,25.83,1498.0,99.0,5.0,4.5,0.06608811748998665
5851,Maruti Celerio ZXI AT,Mumbai,2015,40337,Petrol,Automatic,First,23.1,998.0,67.04,5.0,4.45,0.06717434869739479
5853,Hyundai Grand i10 CRDi Asta,Bangalore,2016,50000,Diesel,Manual,First,24.0,1120.0,70.0,5.0,5.5,0.0625
5858,Maruti Alto K10 2010-2014 VXI,Kochi,2014,36967,Petrol,Manual,First,20.92,998.0,67.1,5.0,3.64,0.06723446893787574
5865,Maruti Swift VDI,Pune,2014,84000,Diesel,Manual,First,22.9,1248.0,74.0,5.0,5.25,0.05929487179487179
5870,Renault KWID RXT,Kochi,2017,32587,Petrol,Manual,First,25.17,799.0,53.3,5.0,3.71,0.06670838548185232
5872,Maruti Vitara Brezza ZDi Plus Dual Tone,Kochi,2017,21248,Diesel,Manual,First,24.3,1248.0,88.5,5.0,9.44,0.07091346153846154
5882,Maruti Alto K10 VXI AGS,Ahmedabad,2017,20000,Petrol,Automatic,First,24.07,998.0,67.1,5.0,4.0,0.06723446893787574
5884,Maruti Swift Dzire VDI,Kolkata,2014,28000,Diesel,Manual,First,23.4,1248.0,74.0,5.0,4.65,0.05929487179487179
5887,Honda City i DTEC VX Option,Bangalore,2016,36000,Diesel,Manual,First,25.1,1498.0,98.6,5.0,10.25,0.06582109479305741
5888,Maruti Alto K10 2010-2014 VXI,Chennai,2014,52000,Petrol,Manual,First,20.92,998.0,67.1,5.0,2.7,0.06723446893787574
5890,Hyundai i20 Diesel Asta Option,Pune,2018,31000,Diesel,Manual,First,22.54,1396.0,88.73,5.0,7.75,0.06356017191977077
5901,Ford Ecosport 1.5 DV5 MT Titanium Optional,Mumbai,2014,59000,Diesel,Manual,First,22.7,1498.0,89.84,5.0,6.5,0.05997329773030708
5904,Ford Ecosport 1.5 DV5 MT Titanium,Mumbai,2015,44000,Diesel,Manual,First,22.7,1498.0,89.84,5.0,7.35,0.05997329773030708
5905,Tata Zest Quadrajet 1.3 75PS XE,Hyderabad,2016,125000,Diesel,Manual,First,22.95,1248.0,74.0,5.0,4.6,0.05929487179487179
5911,Skoda Rapid 1.6 TDI Ambition,Chennai,2012,55000,Diesel,Manual,First,20.5,1598.0,103.5,5.0,5.9,0.06476846057571965
5918,Renault Duster 85PS Diesel RxE,Pune,2014,30000,Diesel,Manual,First,20.45,1461.0,83.8,5.0,8.0,0.05735797399041752
5920,Hyundai Verna 1.6 SX,Kochi,2012,58646,Diesel,Manual,First,22.32,1582.0,126.32,5.0,4.74,0.07984829329962073
5929,Volkswagen Vento Diesel Highline,Chennai,2011,55595,Diesel,Manual,Second,20.54,1598.0,103.6,5.0,4.3,0.06483103879849812
5930,Maruti Swift Dzire VXI Optional,Chennai,2015,49900,Petrol,Manual,First,20.85,1197.0,83.14,5.0,4.8,0.06945697577276524
5932,Maruti Alto 800 2016-2019 LXI,Chennai,2016,5700,Petrol,Manual,First,24.7,796.0,47.3,5.0,2.8,0.059422110552763814
5933,Hyundai i20 Magna 1.4 CRDi (Diesel),Kochi,2014,53340,Diesel,Manual,First,21.9,1396.0,88.76,5.0,4.35,0.06358166189111748
5934,Ford Ecosport 1.5 DV5 MT Titanium,Kolkata,2014,57000,Diesel,Manual,First,22.7,1498.0,89.84,5.0,5.49,0.05997329773030708
5936,Volkswagen Vento 1.5 TDI Highline,Bangalore,2014,58000,Diesel,Manual,First,20.34,1498.0,103.2,5.0,6.5,0.06889185580774367
5938,Ford Figo Aspire 1.5 TDCi Titanium Plus,Kochi,2016,33554,Diesel,Manual,First,25.83,1498.0,99.0,5.0,6.22,0.06608811748998665
5940,Maruti Dzire LDI,Pune,2018,27000,Diesel,Manual,First,28.4,1248.0,73.75,5.0,5.9,0.05909455128205128
5941,Renault KWID RXL,Pune,2018,1000,Petrol,Manual,First,25.17,799.0,53.3,5.0,3.4,0.06670838548185232
5958,Honda Amaze S i-Dtech,Jaipur,2015,91000,Diesel,Manual,First,25.8,1498.0,98.6,5.0,4.68,0.06582109479305741
5960,Tata Indica Vista Quadrajet VX,Hyderabad,2012,110000,Diesel,Manual,First,22.3,1248.0,74.0,5.0,2.8,0.05929487179487179
